input_id,link,title,category,address,open_hours,popular_times,website,phone,plus_code,review_count,review_rating,reviews_per_rating,latitude,longitude,cid,status,descriptions,reviews_link,thumbnail,timezone,price_range,data_id,images,reservations,order_online,menu,owner,complete_address,about,user_reviews,emails
a5f85788-04d8-4f33-9e45-d503a2095493,https://www.google.com/maps/place/Wild+Thyme/data=!4m7!3m6!1s0x548677d7b9deaaab:0x6be6b5b1e7999279!8m2!3d49.209186!4d-122.932278!16s%2Fg%2F11c4zlwp98!19sChIJq6reudd3hlQReZKZ57G15ms?authuser=0&hl=en&rclk=1,Wild Thyme,Lebanese restaurant,"705 12th St, New Westminster, BC V3M 4J7","{""Friday"":[""10 a.m.–11 p.m.""],""Monday"":[""Closed""],""Saturday"":[""10 a.m.–11 p.m.""],""Sunday"":[""10 a.m.–10 p.m.""],""Thursday"":[""11:30 a.m.–2:30 p.m."",""5–10 p.m.""],""Tuesday"":[""5–10 p.m.""],""Wednesday"":[""Closed""]}","{""Friday"":{""10"":8,""11"":14,""12"":27,""13"":30,""14"":25,""15"":24,""16"":31,""17"":52,""18"":72,""19"":84,""20"":81,""21"":66,""22"":47,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{},""Saturday"":{""10"":28,""11"":48,""12"":62,""13"":67,""14"":63,""15"":56,""16"":56,""17"":74,""18"":96,""19"":100,""20"":84,""21"":55,""22"":34,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":17,""11"":39,""12"":55,""13"":61,""14"":64,""15"":59,""16"":61,""17"":61,""18"":69,""19"":66,""20"":56,""21"":43,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":0,""11"":7,""12"":11,""13"":10,""14"":7,""15"":0,""16"":0,""17"":36,""18"":56,""19"":69,""20"":56,""21"":38,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":0,""11"":0,""12"":0,""13"":0,""14"":0,""15"":0,""16"":0,""17"":31,""18"":47,""19"":53,""20"":47,""21"":30,""22"":0,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{}}",https://wildthymedining.com/,(778) 917-9894,"6359+M3 New Westminster, British Columbia",2087,4.600000,"{""1"":46,""2"":30,""3"":73,""4"":339,""5"":1599}",49.209186,-122.932278,7775101582401180281,Closes soon ⋅ 11 p.m. ⋅ Opens 10 a.m. Sat,Casual option for traditional Mediterranean/Middle Eastern fare served in cozy digs with a patio.,https://search.google.com/local/reviews?placeid=ChIJq6reudd3hlQReZKZ57G15ms&q=Wild+Thyme&authuser=0&hl=en&gl=CA,https://lh5.googleusercontent.com/p/AF1QipMgLTDiFVE-p9ejFofwYp3iYOhRGUYhTMok421q=w408-h272-k-no,America/Vancouver,$20–30,0x548677d7b9deaaab:0x6be6b5b1e7999279,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMgLTDiFVE-p9ejFofwYp3iYOhRGUYhTMok421q=w447-h298-k-no""},{""title"":""Latest"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNBP5ZMKy6KngP86P9miO2CV8MTC7LYlH1uU2UH=w224-h298-k-no""},{""title"":""Videos"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOXCBTLRUZGcjhMoIYNEaZiT29BZ_hVbPTFFIZx=w224-h298-k-no""},{""title"":""Menu"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPg_gddiuE1xD1MLwBoydm0PNW8TGoC-3YG3N00=w227-h298-k-no""},{""title"":""Food \u0026 drink"",""image"":""https://lh5.googleusercontent.com/p/AF1QipPlouooK5VuQyKhLVMmBvhM89B_UWZFCXEcbqpP=w298-h298-k-no""},{""title"":""Vibe"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNk-ohwexXMw_TERVqhH6itYH4WFrAr-mWHEl7a=w298-h298-k-no""},{""title"":""Beer"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMT-mutBXzyOzU4sXHqE_P3fA7EIKgZlj99igLa=w224-h398-k-no""},{""title"":""Hummus"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMwpqiczPaY4sgKa37PudTba2jmLrRNZ_u271by=w397-h298-k-no""},{""title"":""Blondie"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOd2Ib9P8EqkFrYOl2-9pYwhipg0m5nOu5HDgeN=w298-h298-k-no""},{""title"":""Za'atar"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNCUVewXIdLeszby77OwQZtsS2jiTOl2dZO-968=w224-h298-k-no""},{""title"":""Naan"",""image"":""https://lh5.googleusercontent.com/p/AF1QipN08_Oa9511BAaDDasCkepsdz5mYiQwa3ILshON=w298-h298-k-no""},{""title"":""Arugula"",""image"":""https://lh5.googleusercontent.com/p/AF1QipP69BvvNJ65Gx2cHBvGOUxvSo7bCN05SBlWy3Jc=w529-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMdriOpH97-zJeH85RYtDSAgO07MhIDOFY5-EPm=w298-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=WFiwPdlDX1C9C08k72oNpA\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=82.560486\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":""https://wildthymedining.com/menu.php"",""source"":""wildthymedining.com""}","{""id"":""101356588000239456314"",""name"":""Wild Thyme (Owner)"",""link"":""https://www.google.com/maps/contrib/101356588000239456314""}","{""borough"":"""",""street"":""705 12th St"",""city"":""New Westminster"",""postal_code"":""V3M 4J7"",""state"":""British Columbia"",""country"":""CA""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""Outdoor seating"",""enabled"":true},{""name"":""Delivery"",""enabled"":true},{""name"":""Takeout"",""enabled"":true},{""name"":""Dine-in"",""enabled"":true}]},{""id"":""highlights"",""name"":""Highlights"",""options"":[{""name"":""Great tea selection"",""enabled"":true}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair accessible seating"",""enabled"":true},{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible parking lot"",""enabled"":false}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Alcohol"",""enabled"":true},{""name"":""Beer"",""enabled"":true},{""name"":""Cocktails"",""enabled"":true},{""name"":""Coffee"",""enabled"":true},{""name"":""Hard liquor"",""enabled"":true},{""name"":""Healthy options"",""enabled"":true},{""name"":""Small plates"",""enabled"":true},{""name"":""Vegan options"",""enabled"":true},{""name"":""Vegetarian options"",""enabled"":true},{""name"":""Wine"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Brunch"",""enabled"":true},{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Catering"",""enabled"":true},{""name"":""Counter service"",""enabled"":true},{""name"":""Dessert"",""enabled"":true},{""name"":""Seating"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Washroom"",""enabled"":true}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true},{""name"":""Cozy"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Family-friendly"",""enabled"":true},{""name"":""Groups"",""enabled"":true},{""name"":""LGBTQ+ friendly"",""enabled"":true},{""name"":""Transgender safe space"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Accepts reservations"",""enabled"":true}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true},{""name"":""Credit cards"",""enabled"":false}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free street parking"",""enabled"":true},{""name"":""Paid street parking"",""enabled"":true},{""name"":""Parking"",""enabled"":false}]}]","[{""Name"":""Disha Rana"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjW9RvTMXeP3KqSHfnATMTo2ic7srx022rxbo_TaCIeCacEG1IXQ0A=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""My husband Loved their lamb - it was cooked to perfection, the flavour was incredible! The Chef got it right from the pan to the table.\n\nThe staff is amazing and friendly.\n\nThe wonderful lady helped us with vegetarian options since I eat only vegetarian she provided prompt suggestions on the size of the meal."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipNfE_ZsSHejhI9iLI_GZ2ICuCOVaMVzLyMxEHs2\u0026fid=0x0:0x6be6b5b1e7999279""],""When"":""2024-12-21""},{""Name"":""lena"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocJnjpv3iXOfYAv2h46Q5Ve_MH2ad6Z_t-LQhDjXjQfKFLQawg=s120-c-rp-mo-ba2-br100"",""Rating"":5,""Description"":""This was my first time trying this place ! After 3 years of trying to find real middle eastern food in Vancouver ! I am happy to say I found the best place. Every bite feels like you’re in Lebanon. Very cozy, fresh,flavourful and delicious food. Will definitely be there whenever I crave home food."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipMdKRU0TtCufucesFLWgvgnCVrqub2aU6UcucQy\u0026fid=0x0:0x6be6b5b1e7999279""],""When"":""2024-11-17""},{""Name"":""NôMāR Åltïçłöś"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXKVyqW_kOlfqb-yGJ_Ks--LFkl55GXHpZ6S3YNX2dqaycCck_x=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""Definitely a great place to go at New Westminster. Delectable, flavorful menu selection  if you want to try authentic Lebanese food. The place can get packed. I’d recommend reserving ahead. Parking can be a challenge."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipMmBCJ9tbVG62zYCUQ3EAtELqcEVMwEDOPAgYLz\u0026fid=0x0:0x6be6b5b1e7999279""],""When"":""2024-9-1""},{""Name"":""Timbo Yuen"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVHAGMrxbZ5FGQPTt4buk-DBF02oPfWRdAjYIUNtb_J6DcNNUbtrA=s120-c-rp-mo-ba3-br100"",""Rating"":5,""Description"":""So good. Everything top notch. Best meal we had from deliveries. Lamb shank. Very good. Arguably could've been cooked slightly 10 degrees Celsius less. But everything else is great. A+++"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipN0yG2ePykRZVqVp9bv_zhmiISD5RKuQVMvIvZq\u0026fid=0x0:0x6be6b5b1e7999279""],""When"":""2024-11-29""},{""Name"":""Andrea Ho"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUM4pS0EMj65wD2yAVVGQIpVP4NowO8zIGvLgz5WtH9vuZgfj2lUQ=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""For 4 people, we ordered the 1/2 Sujuk \u0026 Kashkaval cheese and 1/2 Chicken Taouk flatbread, as well as the Lamb shank. The combos also came with a huge pita with 4 different dips, which were all very flavourful and delicious. The Negroni cocktail was also great."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipOF6iC59vZ0zj9uGemUc8zokRwEwedaee3CunWa\u0026fid=0x0:0x6be6b5b1e7999279""],""When"":""2024-9-2""},{""Name"":""Sally Rodriguez"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocKYImJyCsPZ1U003tXN4fpaHQosVQMfmFbKD19gt9ySf-YRWw=s120-c-rp-mo-ba4-br100"",""Rating"":4,""Description"":""The flavor of the Manoushe was delicious! We ordered the spicy cheese one and the kofta one, and both were excellent. On the other hand, some Lebanese food staples like the hummus and Fattoush salad were disappointing, tasteless  and far from authentic Lebanese flavor.\n\nThe place is very nice and comfortable; however, the service is another weak point. We had a waiter at first who never took our order, we called him but he ignored us. So we asked assistance from another waiter, and he made a huge difference. A very friendly and efficient Chilean young man. He was the only staff member who properly attended to the customers."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipMlI-C8Higuhtg40r0D-YindgoaxLDDzvvUP2JC\u0026fid=0x0:0x6be6b5b1e7999279""],""When"":""2024-8-15""},{""Name"":""Denis Santos"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXF32K7mKkPkKCpGUSEjmRXhqYloH84bwlSW6sQJ_X-vjOnAtXA=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":""At Wild Thyme, the prices may be a bit higher than average for the area, but the food is undeniably authentic and bursting with flavor. While the service can be slow on occasion, the delicious dishes make it worth the wait. The ambience is very simple. The restaurant's commitment to authentic cuisine shines through in every bite. Overall, Wild Thyme is a great choice for those looking for a flavorful dining experience."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipNf9EFK7vQvqMKcPi8FRHFxojJHnWj_k2llGZbf\u0026fid=0x0:0x6be6b5b1e7999279""],""When"":""2024-5-23""},{""Name"":""Kyna Ng"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWeAn18U7f9LuHN2nbEK91_Xr_RYuaJ54cNr9CH_ah-OcrfCgjwPQ=s120-c-rp-mo-ba5-br100"",""Rating"":4,""Description"":""Delicious manuoush’eh flatbread. Had the kafta and kashkaval.was delicious and huge, albeit quite costly.\nMy friend enjoyed her chicken wrap too.\nGreat service and ambience! Thanks for a delicious meal."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipN-76jk_dfL28BUN8qBoGy4iwWjmQHikLGgrHma\u0026fid=0x0:0x6be6b5b1e7999279""],""When"":""2024-10-19""}]",
a5f85788-04d8-4f33-9e45-d503a2095493,https://www.google.com/maps/place/Pizza+Hut/data=!4m7!3m6!1s0x548677e5c1f59a6d:0xf6337137bed5855a!8m2!3d49.2230218!4d-122.914125!16s%2Fg%2F1tq6js7k!19sChIJbZr1weV3hlQRWoXVvjdxM_Y?authuser=0&hl=en&rclk=1,Pizza Hut,Pizza restaurant,"800 McBride Blvd #20, New Westminster, BC V3L 2B8","{""Friday"":[""10:30 a.m.–12:30 a.m.""],""Monday"":[""10:30 a.m.–12 a.m.""],""Saturday"":[""10:30 a.m.–12:30 a.m.""],""Sunday"":[""10:30 a.m.–11:30 p.m.""],""Thursday"":[""10:30 a.m.–11 p.m.""],""Tuesday"":[""10:30 a.m.–12 a.m.""],""Wednesday"":[""10:30 a.m.–12 a.m.""]}","{""Friday"":{""0"":5,""10"":25,""11"":17,""12"":27,""13"":50,""14"":67,""15"":82,""16"":57,""17"":55,""18"":42,""19"":42,""20"":32,""21"":32,""22"":27,""23"":12,""6"":0,""7"":0,""8"":0,""9"":0},""Monday"":{""10"":47,""11"":90,""12"":100,""13"":95,""14"":90,""15"":80,""16"":47,""17"":22,""18"":15,""19"":7,""20"":7,""21"":10,""22"":5,""23"":2,""6"":0,""7"":0,""8"":0,""9"":0},""Saturday"":{""0"":12,""10"":12,""11"":10,""12"":25,""13"":25,""14"":50,""15"":55,""16"":67,""17"":35,""18"":22,""19"":5,""20"":2,""21"":2,""22"":5,""23"":12,""6"":0,""7"":0,""8"":0,""9"":0},""Sunday"":{""10"":22,""11"":30,""12"":52,""13"":60,""14"":75,""15"":50,""16"":62,""17"":40,""18"":50,""19"":37,""20"":52,""21"":55,""22"":30,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Thursday"":{""10"":40,""11"":22,""12"":12,""13"":17,""14"":22,""15"":10,""16"":2,""17"":10,""18"":35,""19"":72,""20"":77,""21"":47,""22"":40,""23"":0,""6"":0,""7"":0,""8"":0,""9"":0},""Tuesday"":{""10"":20,""11"":30,""12"":27,""13"":37,""14"":47,""15"":87,""16"":90,""17"":70,""18"":30,""19"":12,""20"":12,""21"":5,""22"":2,""23"":5,""6"":0,""7"":0,""8"":0,""9"":0},""Wednesday"":{""10"":55,""11"":80,""12"":57,""13"":40,""14"":17,""15"":22,""16"":40,""17"":45,""18"":22,""19"":7,""20"":7,""21"":12,""22"":20,""23"":7,""6"":0,""7"":0,""8"":0,""9"":0}}",https://www.pizzahut.ca/landing/?id=melts&utm_source=google&utm_medium=listings&utm_campaign=YEXT&utm_content=MELTS&y_source=1_MTkyNTkwMjYtNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,(604) 520-9669,"63FP+69 New Westminster, British Columbia",316,3.100000,"{""1"":103,""2"":27,""3"":28,""4"":57,""5"":101}",49.223022,-122.914125,17740647841381320026,Open ⋅ Closes 12:30 a.m.,"Popular delivery, carry-out & dine-in chain known for pizza, wings & pasta, plus sides & desserts.",https://search.google.com/local/reviews?placeid=ChIJbZr1weV3hlQRWoXVvjdxM_Y&q=Pizza+Hut&authuser=0&hl=en&gl=CA,https://lh5.googleusercontent.com/p/AF1QipPmYLANV3FxzAN-iohtip5dAJs-tOd1-efzLf9M=w493-h240-k-no,America/Vancouver,$$,0x548677e5c1f59a6d:0xf6337137bed5855a,"[{""title"":""All"",""image"":""https://lh5.googleusercontent.com/p/AF1QipP3I_qyJUZ3SWBSoHhh9N2r4Nnb5VzVFx_f_vhR=w397-h298-k-no""},{""title"":""Food \u0026 drink"",""image"":""https://lh5.googleusercontent.com/p/AF1QipM0NSogXBLiSop3hAwqukTYFwaweQffeViMKDrU=w530-h298-k-no""},{""title"":""Videos"",""image"":""https://lh5.googleusercontent.com/p/AF1QipMEez9OcHKGoM_tuBQ8iItDz4isHdHLdf_2KZpB=w529-h298-k-no""},{""title"":""Vibe"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOqHiHTYr7nLNtqVdk58DXYhohMgi8F-RkTuBzh=w613-h298-k-no""},{""title"":""Pizza"",""image"":""https://lh5.googleusercontent.com/p/AF1QipOHA3e-IMzg2r0e3z81L3DdjtRk-CTB1nuPTh-I=w363-h298-k-no""},{""title"":""By owner"",""image"":""https://lh5.googleusercontent.com/p/AF1QipNXn-OEqaZaSfCPc_bnMG1Mgs6aBBTNK_lMNI3f=w298-h298-k-no""},{""title"":""Street View \u0026 360°"",""image"":""https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=IM7lOJwWeUg44K-dymiFWw\u0026cb_client=maps_sv.tactile.gps\u0026w=224\u0026h=298\u0026yaw=350.49606\u0026pitch=0\u0026thumbfov=100""}]",null,null,"{""link"":""https://www.pizzahut.ca/landing/?id=melts\u0026utm_source=google\u0026utm_medium=listings\u0026utm_campaign=YEXT\u0026utm_content=MELTS\u0026y_source=1_MTkyNTkwMjYtNzE1LWxvY2F0aW9uLm1lbnVfdXJs"",""source"":""pizzahut.ca""}","{""id"":""116503262235150909882"",""name"":""Pizza Hut (Owner)"",""link"":""https://www.google.com/maps/contrib/116503262235150909882""}","{""borough"":"""",""street"":""800 McBride Blvd #20"",""city"":""New Westminster"",""postal_code"":""V3L 2B8"",""state"":""British Columbia"",""country"":""CA""}","[{""id"":""service_options"",""name"":""Service options"",""options"":[{""name"":""No-contact delivery"",""enabled"":true},{""name"":""Delivery"",""enabled"":true},{""name"":""Takeout"",""enabled"":true},{""name"":""Dine-in"",""enabled"":false}]},{""id"":""accessibility"",""name"":""Accessibility"",""options"":[{""name"":""Wheelchair-accessible entrance"",""enabled"":true},{""name"":""Wheelchair-accessible parking lot"",""enabled"":true},{""name"":""Wheelchair accessible seating"",""enabled"":false}]},{""id"":""offerings"",""name"":""Offerings"",""options"":[{""name"":""Late-night food"",""enabled"":true},{""name"":""Vegetarian options"",""enabled"":true}]},{""id"":""dining_options"",""name"":""Dining options"",""options"":[{""name"":""Lunch"",""enabled"":true},{""name"":""Dinner"",""enabled"":true},{""name"":""Counter service"",""enabled"":true},{""name"":""Dessert"",""enabled"":true}]},{""id"":""amenities"",""name"":""Amenities"",""options"":[{""name"":""Washroom"",""enabled"":false}]},{""id"":""atmosphere"",""name"":""Atmosphere"",""options"":[{""name"":""Casual"",""enabled"":true}]},{""id"":""crowd"",""name"":""Crowd"",""options"":[{""name"":""Family-friendly"",""enabled"":true},{""name"":""LGBTQ+ friendly"",""enabled"":true},{""name"":""Transgender safe space"",""enabled"":true}]},{""id"":""planning"",""name"":""Planning"",""options"":[{""name"":""Accepts reservations"",""enabled"":false}]},{""id"":""payments"",""name"":""Payments"",""options"":[{""name"":""Credit cards"",""enabled"":true},{""name"":""Debit cards"",""enabled"":true},{""name"":""NFC mobile payments"",""enabled"":true},{""name"":""Credit cards"",""enabled"":false}]},{""id"":""children"",""name"":""Children"",""options"":[{""name"":""Good for kids"",""enabled"":true},{""name"":""Kids' menu"",""enabled"":true}]},{""id"":""parking"",""name"":""Parking"",""options"":[{""name"":""Free parking lot"",""enabled"":true},{""name"":""Parking"",""enabled"":false}]}]","[{""Name"":""Harry Beik"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjWsr6XlTHZrjz94XPyuJ8B3E7luW3WvAYpMmlcf8C0ZluUHmNwP=s120-c-rp-mo-ba2-br100"",""Rating"":3,""Description"":""I've ordered from this Pizza Hut location several times and have generally been satisfied. However, tonight, for the first time, I ordered the XL size and was very disappointed with the quality. The pizza not only lacked a good flavor but also didn’t look appealing, as you can see in the photo, and it was excessively greasy. I really don't understand why the pizza's quality should drop just because I ordered a larger size!"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipOHA3e-IMzg2r0e3z81L3DdjtRk-CTB1nuPTh-I\u0026fid=0x0:0xf6337137bed5855a""],""When"":""2024-10-27""},{""Name"":""Munchica"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjXbQ6ACs51IPQJlRLrmnunOErED8bimOf5-y1uov4EWpuZvjQQjrA=s120-c-rp-mo-ba8-br100"",""Rating"":4,""Description"":""Their $10.00 Margherita pizza was bomb and the tomatoes on them were real tomatoes that were flavourful and juicy too. Well done pizza hut, I think the Margherita pizza there is now my new Fav. The Canadian was good too. I find pizza hut crust/dough has a unique tasty flavor and it was greasy in a good way... Like... It's pizza!"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipP4fTHOjmL6J-bfOqkqK2ELYO51IwB-jVRKdXyO\u0026fid=0x0:0xf6337137bed5855a""],""When"":""2022-4-12""},{""Name"":""Coey H"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocL16t349ITgAYmpkMsHuSPnQjVUtk354A6hoMbEbk8JeYOtPA=s120-c-rp-mo-ba3-br100"",""Rating"":1,""Description"":""Not recommend. Attention! They have such a low rates can really tell something. See how greasy their crust is. Unlike other pizzas I had before, the crust tastes like deep fired food! If the baking thing takes a short cut to deep fry, it’s really like a cheat. Besides,there isn’t the good special smell of baking food in the crust, but a smell of greasy oil. And I hope they DON’T use the Hydrogenated vegetable oil which is well used in the fries or some junk food."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipPp4bkzfMKChrwaE-BsPyPpD72Xdu2pwOPbiA6K\u0026fid=0x0:0xf6337137bed5855a""],""When"":""2022-1-12""},{""Name"":""Andrew K"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjV1G4i0IJLWg2b692jv6KSAow9P8XKkjr-ijI5pF7_pK5fHYEJJ=s120-c-rp-mo-ba4-br100"",""Rating"":5,""Description"":""Pizza was very hot and fresh. Always had amazing experience here. Perhaps some of the negative reviews were mistaken for another location? Can't see what the fuss was about. Always do take out if you want it fresh. They make it ready in like 15min so once you order just head over to pick it up. Ordered stuffed crust vegetarian lover + added hot peppers."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipMlW8a6Vi0niAZrHoTLWNw2IqyFPkA3I2Jxl7-B\u0026fid=0x0:0xf6337137bed5855a""],""When"":""2024-7-1""},{""Name"":""Johnny G"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocIBbi4rvv-nHDl7H6RXbToA_kk3n9Hj_ierIgyWzQHyZr_63w=s120-c-rp-mo-ba6-br100"",""Rating"":5,""Description"":""Nice friendly service, perfect pizza for after my gambling sessions to soak up all the booze I drink. This pizza really opens my mind up to what plans I should be building in the casino. I will be better and win every day. I know I can do it. You'll see. I'll win with a slice in hand, thank you"",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipNQI92qzIvxYHVG2Wv6_ByEIInKHnOqp62u67Ka\u0026fid=0x0:0xf6337137bed5855a""],""When"":""2023-6-24""},{""Name"":""Jennifer Chien"",""ProfilePicture"":""https://lh3.googleusercontent.com/a/ACg8ocK-uYhM0OXW4Bap9syuvpsHqoSYb15hZFK9fcmHJjm-ueRjbQ=s120-c-rp-mo-ba3-br100"",""Rating"":2,""Description"":""I ordered the wings and pizzas for delivery from Uber Eats.\n\nThe Hawaiian and flatbread pizzas were passable. All of the pizzas I received were a bit too brown so the crust got very hard. The honey garlic wings were good, but a bit too salty. The worst part of my order was the popcorn chicken pizza. Incredibly dry and no sign of any gravy. I would not recommend ordering the popcorn chicken pizza from this location.\n\nOverall, it's a decent place to get some pizza, but there are better places out there."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipMxPF2wnT2laaKK-V25Z-N-cZ3leS5GbbrfF8jw\u0026fid=0x0:0xf6337137bed5855a""],""When"":""2021-6-26""},{""Name"":""janela domingo"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjVb9gq_OtC41ARc6PivdAMQI30aUYScFIv1sytwPoC71W3Ofzoe=s120-c-rp-mo-br100"",""Rating"":1,""Description"":""Terrible experience as you can obviously see that there's a hair on the pizza.. and we ordered the sauce but didn't see it when we got home. The cashier didn't understand well our orders as well as we asked for garlic bread but wasn't  included on the final order. We just realized it after it was prepared and done our full order... Its our first time buying in here and we are just really disappointed."",""Images"":[""www.google.com/local/imagery/report/?cb_client=maps_sv.tactile\u0026image_key=!1e10!2sAF1QipMgSqN48U9HvdoNhl3J7MBO_OIL_1yl5INi7wpf\u0026fid=0x0:0xf6337137bed5855a""],""When"":""2021-11-14""},{""Name"":""Dante BroadFord"",""ProfilePicture"":""https://lh3.googleusercontent.com/a-/ALV-UjUiMKbRTICB9Qu3PkOmn8GBxNCQ80zY66ZflcRWat9fXnQPvUU=s120-c-rp-mo-br100"",""Rating"":5,""Description"":""Absolutely fantastic experience at Pizza Hut! The pizza was delicious, with a perfect balance of toppings and an amazing crust. A special shoutout to Elmer, who went above and beyond with his outstanding service. He was friendly, attentive, and made our visit truly memorable. Highly recommend this place, especially if Elmer is working! Five stars all the way! 🙏🏻🙏🏻🙏🏻"",""Images"":null,""When"":""""}]",
